date,price
2022-01-03,23.29
2022-01-06,23.29
2022-01-09,23.29
2022-01-12,23.87
2022-01-15,23.87
2022-01-18,23.87
2022-01-21,24.36
2022-01-24,24.36
2022-01-27,24.36
2022-01-30,24.36
2022-02-02,24.36
2022-02-05,24.36
2022-02-08,24.36
2022-02-11,25.32
2022-02-14,25.32
2022-02-17,25.32
2022-02-20,25.32
2022-02-23,26.28
2022-02-26,26.28
2022-03-01,26.83
2022-03-04,26.83
2022-03-07,26.83
2022-03-10,26.83
2022-03-13,29.82
2022-03-16,29.82
2022-03-19,29.82
2022-03-22,29.19
2022-03-25,29.19
2022-03-28,29.19
2022-03-31,29.19
2022-04-03,28.15
2022-04-06,28.15
2022-04-09,28.15
2022-04-12,27.31
2022-04-15,27.31
2022-04-18,27.31
2022-04-21,27.99
2022-04-24,27.99
2022-04-27,27.99
2022-04-30,27.99
2022-05-03,27.99
2022-05-06,28.43
2022-05-09,28.43
2022-05-12,29.98
2022-05-15,29.98
2022-05-18,29.98
2022-05-21,29.98
2022-05-24,30.65
2022-05-27,30.65
2022-05-30,30.65
2022-06-02,31.57
2022-06-05,31.57
2022-06-08,31.57
2022-06-11,31.57
2022-06-14,32.37
2022-06-17,32.37
2022-06-20,32.37
2022-06-23,32.87
2022-06-26,32.87
2022-06-29,32.87
2022-07-02,32.76
2022-07-05,32.76
2022-07-08,32.76
2022-07-11,29.67
2022-07-14,29.67
2022-07-17,29.67
2022-07-20,29.67
2022-07-23,26.07
2022-07-26,26.07
2022-07-29,26.07
2022-08-01,25.6
2022-08-04,25.6
2022-08-07,25.6
2022-08-10,25.6
2022-08-13,25.6
2022-08-16,25.6
2022-08-19,25.6
2022-08-22,24.66
2022-08-25,24.66
2022-08-28,24.66
2022-08-31,24.66
2022-09-03,24.66
2022-09-06,24.23
2022-09-09,24.23
2022-09-12,23.21
2022-09-15,23.21
2022-09-18,23.21
2022-09-21,22.58
2022-09-24,22.58
2022-09-27,22.58
2022-09-30,22.58
2022-10-03,21.44
2022-10-06,21.44
2022-10-09,21.44
2022-10-12,22.0
2022-10-15,22.0
2022-10-18,22.0
2022-10-21,22.34
2022-10-24,22.34
2022-10-27,22.34
2022-10-30,22.34
2022-11-02,22.75
2022-11-05,22.75
2022-11-08,22.75
2022-11-11,23.86
2022-11-14,23.86
2022-11-17,23.86
2022-11-20,23.86
2022-11-23,23.78
2022-11-26,23.78
2022-11-29,23.78
2022-12-02,22.7
2022-12-05,22.7
2022-12-08,22.7
2022-12-11,22.7
2022-12-14,21.2
2022-12-17,21.2
2022-12-20,21.2
2022-12-23,20.7
2022-12-26,20.7
2022-12-29,20.7
2023-01-01,21.8
2023-01-04,21.8
2023-01-07,21.8
2023-01-10,21.8
2023-01-13,22.15
2023-01-16,22.15
2023-01-19,22.15
2023-01-22,22.15
2023-01-25,22.15
2023-01-28,22.15
2023-01-31,23.14
2023-02-03,23.14
2023-02-06,23.14
2023-02-09,23.14
2023-02-12,23.14
2023-02-15,23.76
2023-02-18,23.76
2023-02-21,23.44
2023-02-24,23.44
2023-02-27,23.44
2023-03-02,23.32
2023-03-05,23.32
2023-03-08,23.32
2023-03-11,23.32
2023-03-14,23.81
2023-03-17,23.81
2023-03-20,23.81
2023-03-23,23.03
2023-03-26,23.03
2023-03-29,23.03
2023-04-01,23.03
2023-04-04,23.12
2023-04-07,23.12
2023-04-10,23.12
2023-04-13,24.24
2023-04-16,24.24
2023-04-19,24.24
2023-04-22,23.63
2023-04-25,23.63
2023-04-28,23.63
2023-05-01,23.63
2023-05-04,22.32
2023-05-07,22.32
2023-05-10,22.32
2023-05-13,21.0
2023-05-16,21.0
2023-05-19,21.0
2023-05-22,21.49
2023-05-25,21.49
2023-05-28,21.49
2023-05-31,21.49
2023-06-03,21.49
2023-06-06,21.49
2023-06-09,21.49
2023-06-12,21.49
2023-06-15,21.49
2023-06-18,21.49
2023-06-21,22.01
2023-06-24,22.01
2023-06-27,22.01
2023-06-30,22.01
2023-07-03,21.42
2023-07-06,21.42
2023-07-09,21.42
2023-07-12,21.49
2023-07-15,21.49
2023-07-18,21.49
2023-07-21,22.79
2023-07-24,22.79
2023-07-27,22.79
2023-07-30,22.79
2023-08-02,23.96
2023-08-05,23.96
2023-08-08,23.96
2023-08-11,23.99
2023-08-14,23.99
2023-08-17,23.99
2023-08-20,23.99
2023-08-23,24.6
2023-08-26,24.6
2023-08-29,24.6
2023-09-01,24.6
2023-09-04,24.6
2023-09-07,24.6
2023-09-10,24.6
2023-09-13,24.87
2023-09-16,24.87
2023-09-19,24.87
2023-09-22,25.74
2023-09-25,25.74
2023-09-28,25.74
2023-10-01,25.74
2023-10-04,24.84
2023-10-07,24.84
2023-10-10,24.84
2023-10-13,23.04
2023-10-16,23.04
2023-10-19,23.04
2023-10-22,23.04
2023-10-25,23.51
2023-10-28,23.51
2023-10-31,23.51
2023-11-03,23.92
2023-11-06,23.92
2023-11-09,23.92
2023-11-12,23.92
