date,price
2021-01-17,16.93
2021-01-18,16.93
2021-01-19,16.93
2021-01-20,16.93
2021-01-21,16.93
2021-01-22,16.93
2021-01-23,16.93
2021-01-24,16.93
2021-01-25,16.93
2021-01-26,16.93
2021-01-27,16.93
2021-01-28,16.93
2021-01-29,16.93
2021-01-30,16.93
2021-01-31,16.93
2021-02-01,16.93
2021-02-02,16.93
2021-02-03,16.93
2021-02-04,16.93
2021-02-05,16.93
2021-02-06,16.93
2021-02-07,16.93
2021-02-08,16.93
2021-02-09,16.93
2021-02-10,17.27
2021-02-11,17.27
2021-02-12,17.27
2021-02-13,17.27
2021-02-14,17.27
2021-02-15,17.27
2021-02-16,17.27
2021-02-17,17.27
2021-02-18,17.27
2021-02-19,17.27
2021-02-20,17.27
2021-02-21,17.27
2021-02-22,17.27
2021-02-23,17.27
2021-02-24,17.27
2021-02-25,18.08
2021-02-26,18.08
2021-02-27,18.08
2021-02-28,18.08
2021-03-01,18.08
2021-03-02,18.08
2021-03-03,18.08
2021-03-04,18.08
2021-03-05,18.08
2021-03-06,18.08
2021-03-07,18.08
2021-03-08,18.08
2021-03-09,18.08
2021-03-10,18.08
2021-03-11,18.08
2021-03-12,18.88
2021-03-13,18.88
2021-03-14,18.88
2021-03-15,18.88
2021-03-16,18.88
2021-03-17,18.88
2021-03-18,18.88
2021-03-19,18.88
2021-03-20,18.88
2021-03-21,18.88
2021-03-22,18.88
2021-03-23,18.88
2021-03-24,18.88
2021-03-25,18.88
2021-03-26,18.88
2021-03-27,19.04
2021-03-28,19.04
2021-03-29,19.04
2021-03-30,19.04
2021-03-31,19.04
2021-04-01,19.04
2021-04-02,19.04
2021-04-03,19.04
2021-04-04,19.04
2021-04-05,19.04
2021-04-06,19.04
2021-04-07,19.04
2021-04-08,19.04
2021-04-09,19.04
2021-04-10,19.04
2021-04-11,19.04
2021-04-12,18.97
2021-04-13,18.97
2021-04-14,18.97
2021-04-15,18.97
2021-04-16,18.97
2021-04-17,18.97
2021-04-18,18.97
2021-04-19,18.97
2021-04-20,18.97
2021-04-21,18.97
2021-04-22,18.97
2021-04-23,18.97
2021-04-24,18.97
2021-04-25,18.97
2021-04-26,18.97
2021-04-27,19.16
2021-04-28,19.16
2021-04-29,19.16
2021-04-30,19.16
2021-05-01,19.16
2021-05-02,19.16
2021-05-03,19.16
2021-05-04,19.16
2021-05-05,19.16
2021-05-06,19.16
2021-05-07,19.16
2021-05-08,19.16
2021-05-09,19.16
2021-05-10,19.16
2021-05-11,19.16
2021-05-12,19.16
2021-05-13,19.16
2021-05-14,19.16
2021-05-15,19.16
2021-05-16,19.16
2021-05-17,19.16
2021-05-18,19.16
2021-05-19,19.16
2021-05-20,19.16
2021-05-21,19.16
2021-05-22,19.16
2021-05-23,19.16
2021-05-24,19.16
2021-05-25,19.16
2021-05-26,19.16
2021-05-27,19.53
2021-05-28,19.53
2021-05-29,19.53
2021-05-30,19.53
2021-05-31,19.53
2021-06-01,19.53
2021-06-02,19.53
2021-06-03,19.53
2021-06-04,19.53
2021-06-05,19.53
2021-06-06,19.53
2021-06-07,19.53
2021-06-08,19.53
2021-06-09,19.53
2021-06-10,19.53
2021-06-11,20.16
2021-06-12,20.16
2021-06-13,20.16
2021-06-14,20.16
2021-06-15,20.16
2021-06-16,20.16
2021-06-17,20.16
2021-06-18,20.16
2021-06-19,20.16
2021-06-20,20.16
2021-06-21,20.16
2021-06-22,20.16
2021-06-23,20.16
2021-06-24,20.16
2021-06-25,20.16
2021-06-26,20.91
2021-06-27,20.91
2021-06-28,20.91
2021-06-29,20.91
2021-06-30,20.91
2021-07-01,20.91
2021-07-02,20.91
2021-07-03,20.91
2021-07-04,20.91
2021-07-05,20.91
2021-07-06,20.91
2021-07-07,20.91
2021-07-08,20.91
2021-07-09,20.91
2021-07-10,20.91
2021-07-11,20.91
2021-07-12,21.78
2021-07-13,21.78
2021-07-14,21.78
2021-07-15,21.78
2021-07-16,21.78
2021-07-17,21.78
2021-07-18,21.78
2021-07-19,21.78
2021-07-20,21.78
2021-07-21,21.78
2021-07-22,21.78
2021-07-23,21.78
2021-07-24,21.78
2021-07-25,21.78
2021-07-26,21.78
2021-07-27,21.78
2021-07-28,21.78
2021-07-29,21.78
2021-07-30,21.78
2021-07-31,21.78
2021-08-01,21.78
2021-08-02,21.78
2021-08-03,21.78
2021-08-04,21.78
2021-08-05,21.78
2021-08-06,21.78
2021-08-07,21.78
2021-08-08,21.78
2021-08-09,21.78
2021-08-10,21.78
2021-08-11,21.68
2021-08-12,21.68
2021-08-13,21.68
2021-08-14,21.68
2021-08-15,21.68
2021-08-16,21.68
2021-08-17,21.68
2021-08-18,21.68
2021-08-19,21.68
2021-08-20,21.68
2021-08-21,21.68
2021-08-22,21.68
2021-08-23,21.68
2021-08-24,21.68
2021-08-25,21.68
2021-08-26,21.13
2021-08-27,21.13
2021-08-28,21.13
2021-08-29,21.13
2021-08-30,21.13
2021-08-31,21.13
2021-09-01,21.13
2021-09-02,21.13
2021-09-03,21.13
2021-09-04,21.13
2021-09-05,21.13
2021-09-06,21.13
2021-09-07,21.13
2021-09-08,21.13
2021-09-09,21.13
2021-09-10,21.39
2021-09-11,21.39
2021-09-12,21.39
2021-09-13,21.39
2021-09-14,21.39
2021-09-15,21.39
2021-09-16,21.39
2021-09-17,21.39
2021-09-18,21.39
2021-09-19,21.39
2021-09-20,21.39
2021-09-21,21.39
2021-09-22,21.39
2021-09-23,21.39
2021-09-24,21.39
2021-09-25,21.94
2021-09-26,21.94
2021-09-27,21.94
2021-09-28,21.94
2021-09-29,21.94
2021-09-30,21.94
2021-10-01,21.94
2021-10-02,21.94
2021-10-03,21.94
2021-10-04,21.94
2021-10-05,21.94
2021-10-06,21.94
2021-10-07,21.94
2021-10-08,21.94
2021-10-09,21.94
2021-10-10,21.94
2021-10-11,22.87
2021-10-12,22.87
2021-10-13,22.87
2021-10-14,22.87
2021-10-15,22.87
2021-10-16,22.87
2021-10-17,22.87
2021-10-18,22.87
2021-10-19,22.87
2021-10-20,22.87
2021-10-21,22.87
2021-10-22,22.87
2021-10-23,22.87
2021-10-24,22.87
2021-10-25,22.87
2021-10-26,24.33
2021-10-27,24.33
2021-10-28,24.33
2021-10-29,24.33
2021-10-30,24.33
2021-10-31,24.33
2021-11-01,24.33
2021-11-02,24.33
2021-11-03,24.33
2021-11-04,24.33
2021-11-05,24.33
2021-11-06,24.33
2021-11-07,24.33
2021-11-08,24.33
2021-11-09,24.33
2021-11-10,24.99
2021-11-11,24.99
2021-11-12,24.99
2021-11-13,24.99
2021-11-14,24.99
2021-11-15,24.99
2021-11-16,24.99
2021-11-17,24.99
2021-11-18,24.99
2021-11-19,24.99
2021-11-20,24.99
2021-11-21,24.99
2021-11-22,24.99
2021-11-23,24.99
2021-11-24,24.99
2021-11-25,23.9
2021-11-26,23.9
2021-11-27,23.9
2021-11-28,23.9
2021-11-29,23.9
2021-11-30,23.9
2021-12-01,23.9
2021-12-02,23.9
2021-12-03,23.9
2021-12-04,23.9
2021-12-05,23.9
2021-12-06,23.9
2021-12-07,23.9
2021-12-08,23.9
2021-12-09,23.9
2021-12-10,22.8
2021-12-11,22.8
2021-12-12,22.8
2021-12-13,22.8
2021-12-14,22.8
2021-12-15,22.8
2021-12-16,22.8
2021-12-17,22.8
2021-12-18,22.8
2021-12-19,22.8
2021-12-20,22.8
2021-12-21,22.8
2021-12-22,22.8
2021-12-23,22.8
2021-12-24,22.8
2021-12-25,23.29
2021-12-26,23.29
2021-12-27,23.29
2021-12-28,23.29
2021-12-29,23.29
2021-12-30,23.29
2021-12-31,23.29
2022-01-01,23.29
2022-01-02,23.29
2022-01-03,23.29
2022-01-04,23.29
2022-01-05,23.29
2022-01-06,23.29
2022-01-07,23.29
2022-01-08,23.29
2022-01-09,23.29
2022-01-10,23.29
2022-01-11,23.87
2022-01-12,23.87
2022-01-13,23.87
2022-01-14,23.87
2022-01-15,23.87
2022-01-16,23.87
2022-01-17,23.87
2022-01-18,23.87
2022-01-19,23.87
2022-01-20,23.87
2022-01-21,24.36
2022-01-22,24.36
2022-01-23,24.36
2022-01-24,24.36
2022-01-25,24.36
2022-01-26,24.36
2022-01-27,24.36
2022-01-28,24.36
2022-01-29,24.36
2022-01-30,24.36
2022-01-31,24.36
2022-02-01,24.36
2022-02-02,24.36
2022-02-03,24.36
2022-02-04,24.36
2022-02-05,24.36
2022-02-06,24.36
2022-02-07,24.36
2022-02-08,24.36
2022-02-09,24.36
2022-02-10,24.36
2022-02-11,25.32
2022-02-12,25.32
